序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
368,未立案渠老師美術教學工作室,2018-07-27,埔心鄉員鹿路二段270號,未立案違規招生,停止招生,2018-08-01,府教社字第1070263975號
369,未立案小蜜蜂安親課輔補習班,2018-07-26,福興鄉沿海路四段616號,補習班涉違規安親課照,停止招生,2018-08-23,府教社字第1070289317號
370,彰化縣私立蕾貝卡美語短期補習班,2018-07-25,彰化市長壽街177-1號1.2樓,107消防檢修未出示及補習班服務契約未報府備查,限期改善件次,2018-08-06,府教社字第1070272267號
371,私立佳郁語文短期補習班,2018-07-25,彰化市長壽街171號1.2.3.4樓,補習班教職員工資料未登錄身分證字號,限期改善件次,2018-08-06,府教社字第1070272267號
372,彰化縣私立三民文理短期補習班,2018-07-25,彰化市長壽街181號1、2樓,補習班教職員工身分證號碼及資料已上網登錄,限期改善件次,2018-08-06,府教社字第1070272267號
373,私立陳三元美語會話短期補習班,2018-07-24,鹿港鎮頂草路四段241號1.2樓,"班牌違規 已無補習班營業跡象",公告撤銷立案,2018-08-16,府教社字第1070289148號
374,未立案頂心家教中心,2018-07-24,鹿港鎮彰頂路186號,未立案違規招生,停止招生,2018-08-16,府教社字第1070289140號
375,私立雅特蘭大語文短期補習班,2018-07-18,彰化市長壽街159號,補習班教職員工資料未全部登錄身分證字號,限期改善件次,2018-08-06,府教社字第1070272267號
376,百世教育科技股份有限公司附設彰化縣私立百識文理短期補習班,2018-07-18,彰化市長壽街165號1.2.3.4樓,補習班教職員工資料未登錄身分證字號,限期改善件次,2018-08-06,府教社字第1070272267號
377,彰化縣私立洛琳英語短期補習班,2018-07-18,彰化市長壽街143號1.2樓,補習班教職員工資料未全部登錄身分證字號,限期改善件次,2018-08-06,府教社字第1070272267號
378,私立宋媽媽作文短期補習班,2018-07-17,彰化市建寶街1-23號1.2樓,"補習班教師名冊未留班備查  106公安檢查未申報",限期改善件次,2018-07-05,府教社字第1070230656號
379,私立尤秀文理短期補習班,2018-07-11,彰化市長壽街128號1-5樓,補習班教師名冊未留班備查,限期改善件次,2018-07-05,府教社字第1070230656號
380,私立優秀文理短期補習班,2018-07-11,彰化市長壽街106號1-3樓及長壽街136巷2號1-4樓,補習班教師名冊未留班備查,限期改善件次,2018-07-05,府教社字第1070230656號
381,彰化縣私立大秀文理短期補習班,2018-07-11,彰化市自強路330號2、3、4樓,補習班教師名冊未留班備查,限期改善件次,2018-07-05,府教社字第1070230656號
382,私立劉皓文理短期補習班,2018-07-11,彰化市民族路253巷83號1.2樓,擅自遷址與立案班址不符,限期改善件次,2018-08-23,府教社字第1070289540號
383,私立師成數學短期補習班,2018-07-11,彰化市彰馬路145號,補習班教師名冊未留班備查,限期改善件次,2018-07-05,府教社字第1070230656號
384,彰化縣私立陽正文理短期補習班,2018-07-11,彰化市彰南路二段518號1、2樓,未立案違規招生,停止招生,2018-07-26,府教社字第1070255736號
385,私立師盟數學短期補習班,2018-07-06,彰化市延平路485號1.2樓,106建物公安檢查未申報.補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
386,私立揚星數學短期補習班,2018-07-06,彰化市延平路493號1.2樓,補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
387,私立新立學文理短期補習班,2018-07-06,彰化市延平路483號1-2樓,106建物公安檢查未申報.補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
388,私立立學文理短期補習班,2018-07-06,彰化市南校街58號1.2樓,106建物公安檢查未申報.補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
389,未立案胡桃鉗音樂藝術教育中心短期補習班,2018-07-05,員林市成功東路352號,未立案違規招生,停止招生,2018-07-11,府教社字第1070235785號
390,未立案力米茲美術補習班,2018-07-05,員林市員東路二段362巷13號1.2樓,未立案違規招生,停止招生,2018-07-11,府教社字第1070235785號
391,未立案領先家族文理補習班,2018-07-03,員林市山腳路二段19號,未立案違規招生,停止招生,2018-07-05,府教社字第1070230180號
392,未立案陳麗莉員圓舞蹈補習班,2018-07-03,員林市和平里中山路二段87號,未立案違規招生,停止招生,2018-07-04,府教社字第1070229588號
393,私立超群文理短期補習班,2018-06-26,彰化市延平路五二四號,106建物公安檢查未申報.補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
394,私立群彥美語短期補習班,2018-06-25,彰化市中興路170號1.2樓,106建物公安檢查未申報.補習班服務契約未實施,限期改善件次,2018-07-18,府教社字第1070251816號
395,私立冠軍文理短期補習班,2018-06-13,鹿港鎮復興路139號1.2樓,補習班教職員工資料未上網登錄,限期改善件次,2018-07-05,府教社字第1070223666號
396,私立昇達珠算短期補習班,2018-06-13,鹿港鎮三民路195號1.2樓,補習班涉違規安親課照,限期改善件次,2018-07-03,府教社字第1070223016號
397,私立向日葵正音短期補習班,2018-06-13,鹿港鎮埔崙里友愛街16號,補習班涉違規安親課照,限期改善件次,2018-07-03,府教社字第1070222697號
398,私立何嘉人英語電腦短期補習班,2018-06-11,彰化市中山路二段681號1樓,補習班學童交通車未核備,限期改善件次,2018-06-11,府教社字第1070193983號
399,彰化縣私立佳格英文短期補習班,2018-06-05,埤頭鄉合興村永興街89號1、2樓,補習班服務契約未留班備查,限期改善件次,2018-06-05,府教社字第1070183344號
400,彰化縣私立上進數理短期補習班,2018-06-05,埤頭鄉合興村永興街85號1、2樓,補習班涉違規安親課照,限期改善件次,2018-06-05,府教社字第1070183203號
401,私立易學堂文理短期補習班,2018-05-16,員林市育英路551號1.2樓,補習班涉違規安親課照,限期改善件次,2018-06-15,府教社字第1070207003號
402,未立案禾翰學苑安親課輔班短期補習班,2018-05-16,員林市建國路388巷20號,補習班涉違規安親課照,停止招生,2018-06-15,府教社字第1070002314號
403,未立案描圖學苑安親課輔班班,2018-05-09,北斗鎮地政路470號、472號1至3樓,未立案國小安親課輔班及國中英數理班,停止招生,2018-05-22,府教社字第1070165383號
404,彰化縣私立描圖學苑文理短期補習班,2018-05-09,北斗鎮地政路472號1、2樓,補習班涉違規安親課照,限期改善件次,2018-05-22,府教社字第1070165383號
405,未立案埤頭安親課輔補習班,2018-05-09,埤頭鄉永興街85號,補習班涉違規安親課照,停止招生,2018-06-05,府教社字第1070183203號
406,未立案埤頭美語補習班,2018-05-09,埤頭鄉永興街89號,未立案違規招生,停止招生,2018-06-05,府教社字第1070183344號
407,未立案江老師學園補習班,2018-05-07,社頭鄉建興街46號1樓,未立案違規招生,停止招生,2018-05-08,府教社字第1070154907號
408,未立案YAMAHA音樂教室補習班,2018-04-18,員林市中山路一段783號,未立案音樂教室違規招生,停止招生,2018-05-01,府教社字第1070139773號
409,彰化縣私立新欣音樂文理短期補習班,2018-04-18,彰化縣員林市育英路558號1、2樓,補習班涉違規安親課照,限期改善件次,2018-05-07,府教社字第1070143136號
410,未立案麥肯繪圖美術教室,2018-04-03,社頭鄉廣興村建興街34號,未立案違規招生,停止招生,2018-04-03,府教社字第1070110410號
411,未立案凱勝文理補習班,2018-04-03,社頭鄉和平三路87號,未立案違規招生,停止招生,2018-04-03,府教社字第1070110034號
412,未立案宇音音樂教學教室,2018-04-03,社頭鄉仁雅村員集路一段851號,未立案違規招生,停止招生,2018-04-03,府教社字第1070111687號
413,未立案佐聲社音樂教室,2018-04-03,社頭鄉仁雅村民生路718號,未立案違規招生,停止招生,2018-04-03,府教社字第1070110307號
414,未立案王老師教育補習班,2018-03-31,永靖鄉瑚璉村瑚璉路167巷21弄11號,未立案違規招生,停止招生,2018-04-03,府教社字第1070110638號
415,未立案賴老師家教補習班,2018-03-31,員林市三民東街77巷20號,未立案違規招生,停止招生,2018-04-08,府教社字第1070110411號
416,私立金皇家英語短期補習班,2018-03-31,彰化縣二林鎮儒林路二段247、249號1、2樓,補習班已無營業跡象,停止招生,2018-04-03,府教社字第1070109827號
417,未立案蘿蔔老師美術教室補習班,2018-03-26,員林市忠孝街95號1樓,未立案違規招生,停止招生,2018-03-29,府教社字第1070102226號
418,未立案田中佐聲社音樂教室補習班,2018-03-23,田中鎮新福路61號,未立案違規招生,停止招生,2018-03-27,府教社字第1070099251號
419,未立案標竿美語補習班,2018-03-22,員林市中山南路162巷19號,未立案違規招生,停止招生,2018-03-23,府教社字第1070099305號
420,未立案舒拉蜜舞蹈健身教學工作室,2018-03-15,二林鎮長春路665號,未立案違規招生,停止招生,2018-03-19,府教社字第1070089284號
421,未立案嵐公主美甲美睫補習班,2018-03-14,員林市南昌東路8號,未立案美睫美容違規招生,停止招生,2018-04-02,府教社字第1070100957號
422,未立案凱達蘭美學美容補習班,2018-03-14,員林市惠明街260號,未立案美容美甲違規招生,停止招生,2018-03-09,府教社字第1070080103號
423,未立案鄭碧香安親補習班,2018-03-14,鹿港鎮街尾里文興街16巷15號,未立案違規招生.大門深鎖,停止招生,2018-03-22,府教社字第1070085413號
424,未立案綺妍美容美甲美睫專業培訓補習班,2018-03-14,員林市中山路一段688號,綺妍美甲美睫專業培訓班以外聘教學為主,停止招生,2018-03-09,府教社字第1070080103號
425,未立案禾雨美術教室,2018-03-14,員林市成功路17-4號,未立案違規招生,停止招生,2018-03-19,府教社字第1070085951號
426,未立案李素珍安親課輔班,2018-03-14,鹿港鎮溝漧巷259弄22號,未立案違規招生,停止招生,2018-03-15,府教社字第1070085063號
427,未立案汎恩英文學習工場期補習班,2018-03-14,員林市仁美里靜修東路91號,未立案違規招生,停止招生,2018-03-22,府教社字第1070085413號
428,未立案青青安親學園,2018-03-13,員林鎮三信里僑信街54-1號,未立案違規招生,停止招生,2018-03-20,府教社字第1070085506號
429,未立案藝林樂器音樂教室,2018-03-13,員林市大仁南街18號,未立案違規招生,停止招生,2018-03-19,府教社字第1070084313號
430,未立案曹慧珍瑜珈教室,2018-03-13,員林市大同路二段72-1號,未立案違規招生,停止招生,2018-03-16,府教社字第1070089286號
431,未立案點點木美術教室期補習班,2018-03-08,員林市大仁南街20號,未立案違規招生,停止招生,2018-03-08,府教社字第1070075810號
432,未立案鍾老師心算才藝中心補習班,2018-03-06,員林市永安街211號1樓,未立案違規招生,停止招生,2018-03-08,府教社字第1070076025號
433,未立案威爾森專業兒童美語補習班,2018-03-06,員林市三多里永安街207號,未立案違規招生,停止招生,2018-03-08,府教社字第1070076021號
434,私立冠軍文理短期補習班,2018-03-05,鹿港鎮復興路139號1.2樓,鐵門深鎖.未營業,限期改善件次,2018-02-27,府教社字第1070066467號
435,未立案愛迪昇教學中心,2018-03-05,鹿港鎮順興里中山路316號,未立案違規招生,停止招生,2018-03-30,府教社字第1070100168號
436,未立案古老師家教課業輔導班,2018-03-02,員林市大仁南街15巷31號,未立案違規招生,停止招生,2018-03-07,府教社字第1070071096號
437,未立案敲玉圍棋指導教室,2018-03-02,員林市大仁南街90號,未立案違規招生,停止招生,2018-03-06,府教社字第1070071093號
438,未立案邱燕妮韻律世界舞蹈教室,2018-03-02,員林市浮圳路二段438號,未立案違規招生,停止招生,2018-03-06,府教社字第1070070979號
439,未立案黃靜如舞蹈教學補習班,2018-03-02,員林市大仁南街15巷35號,未立案違規招生,停止招生,2018-03-06,府教社字第1070071027號
440,未立案劉老師資優數學家教班補習班,2018-03-02,員林市興昌街100號,未立案違規招生,停止招生,2018-03-05,府教社字第1070071092號
