序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
628,私立翰儒文理短期補習班,2007-09-06,"大墩十八街72號1-3樓 *消防局查報單441號，違規營業擴大使用",1.廣告物未申請設立許可2.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-09-19,0960210663
629,私立高眾文理短期補習班,2007-09-05,"重慶路226號1樓-B1及寧夏路230號1-2樓 *消保官消費爭議，招牌班名不符，複檢",廣告物未申請設立許可,限期改善件次,2007-09-11,0960204279
630,私立小丹佛美術附設美語會話短期補習班,2007-09-05,"陳平路173號1~4樓  * 複檢",未經核准擅自增設&amp;#38954;科課輔班1班與立案不符公告暫停招生3個月,停止招生三個月,2007-09-28,0960204281
631,私立政威文理短期補習班,2007-09-03,"崇德六路一段11號1樓  *消防局查報單420號，1~2樓擴大違規使用",1.未經核准擅自擴充班舍2.未出示公共意外險保單,限期改善件次,2007-09-10,0960202969
632,私立方圓圍棋教室短期補習班河南分班,2007-09-01,南屯區河南路四段334號1-3樓,1.未經核准擅自增設班級2.消防安全設備不符規定3未出示公共意外險保單.,限期改善件次,2007-09-04,0960198050
633,私立熊爸家庭文理短期補習班,2007-08-31,"大連路1段76號1.2.3樓  *局長信箱檢舉未經核准招收國小安親課輔配合路檢更動至8/31",廣告物未申請設立許可2.消防安全設備不符規定3.防火管理人，消防防護計畫未依規定辦理(未出示)4.立案證書及範圍標示圖未依規定懸掛,限期改善件次,2007-09-19,0960199022
634,私立方圓圍棋教室短期補習班河南分班,2007-08-29,"河南路四段334號1-3樓 *消防局查報單370號，違規擴大使用",1.消防安全設備不符規定2.未經核准擅自增設班級及學生人數超過規定容量3.未出示公共意外險保單,限期改善件次,2007-09-04,0960198050
635,私立育賢文理短期補習班,2007-08-28,"北屯路439-17巷26號1-3樓 *民信檢舉收學費卻自習無上課",立案證書未依規定懸掛2.未經核准擅自增設&amp;#38954;科,限期改善件次,2007-09-04,0960198464
636,私立劉靖文理附設美術短期補習班,2007-08-28,西安街76巷3弄3號1-2樓*近年未查,未出示公共意外險保單,限期改善件次,2007-09-06,0960199146
637,私立同蓉才藝中心,2007-08-24,406台中市北屯區同榮路250號1~2樓,廣告物未申請設立許可,限期改善件次,2007-08-28,0960192146
638,私立儒林文理短期補習班,2007-08-23,"三民路三段217號8樓之9~11、9樓之6~9  *民檢219號1F違規使用",1.廣告物未申請設立許可2.未出示建物使用執照,限期改善件次,2007-08-30,0960195556
639,私立文晉美語數學短期補習班,2007-08-22,篤行路364號1-3樓*例行近未稽查,廣告物未申請設立許可2.增建違章建築3.未經核准擅自增設&amp;#38954;科4.未依照規定招生,限期改善件次,2007-08-27,0960190682
640,私立小丹佛美術附設美語會話短期補習班,2007-08-21,"陳平路173號1~4樓 *列案稽查",1.廣告物未申請設立許可2.消防安全設備不符規定3.未經核准擅自增設&amp;#38954;科,限期改善件次,2007-08-23,0960189409
641,私立佳&amp;#20247;美語會話短期補習班,2007-08-21,篤行路308號1~2樓*例行近未稽查,廣告物未申請設立許可,限期改善件次,2007-08-28,0960192144
642,私立同心電腦附設美語會話短期補習班,2007-08-20,北屯區昌平路二段9之1號1~3樓*,"7月9日查時招生符,8月20日複查時仍未改善依行政處分停止招生三個月",停止招生三個月,2007-09-12,0960192145
643,私立大衛王美語會話短期補習班,2007-08-14,400台中市中區雙十路一段19巷16號1樓,96-05-10及96-08-14二度聯合安檢稽查發現無招牌且教室設備巳無營業並停止招生逾三個月未報備，本府依法撤銷立案登記,公告撤銷立案,2007-08-27,0960187343
644,私立儒林文理短期補習班,2007-08-08,"三民路三段217號8樓之9~11、9樓之6~9  *民電檢10樓非法使用",廣告物未申請設立許可未經核准擅自擴充班舍,限期改善件次,2007-08-15,0960180517
645,私立天堂鳥美語會話短期補習班,2007-08-07,北屯區崇德八路1段168號1樓*近年未查,未出示教職員工名冊,限期改善件次,2007-08-14,0960180521
646,私立湘如文理短期補習班,2007-08-07,406台中市北屯區天津路273號地下1樓、1-2樓班址誤設立人日期誤,未出示建物公安申報,限期改善件次,2007-08-27,0960189729
647,私立百分百電腦美術短期補習班,2007-08-07,"崇德六路一段117號1~4樓 *消防通報",1.廣告物未申請設立許可2.消防安全設備不符規定3.未出示建物公安申報,限期改善件次,2007-08-27,0960189721
648,私立國際村美日語短期補習班北屯分班,2007-08-07,406台中市北屯區崇德路二段196號3~5樓近年未查,1.廣告物未申請設立許可2.未依照規定製作收據,限期改善件次,2007-08-14,0960180522
649,私立英法文理短期補習班,2007-08-02,"河南路四段425號1~3樓  *消防通報",1.廣告物未申請設立許可2.增建違章建築至河南路四段425號1~3樓,限期改善件次,2007-08-27,0960189750
650,私立育鼎文理短期補習班,2007-08-02,"河南路四段330號1-3F  *消防通報",1.廣告物未申請設立許可2.消防安全設備不符規定3.未出示公共意外險保單,限期改善件次,2007-08-27,0960189761
651,私立高眾文理短期補習班,2007-08-01,"重慶路226號1樓-B1 及 寧夏路230號1-2樓  *消保官消費爭議，招牌班名不符",1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-08-15,0960180495
652,私立國立文理短期補習班,2007-08-01,"三民路三段217號2樓之2 *副座指示",1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2007-08-15,0960180496
653,私立南西美語會話短期補習班,2007-07-31,408台中市南屯區河南路四段326號2樓近期未查,1.廣告物未申請設立許可2.消防安全設備不符規定3.未出示公共意外險保單,限期改善件次,2007-08-06,0960174593
654,私立惠學文理短期補習班,2007-07-31,"河南路四段387號1~5樓 *消防局協助查報",廣告物未申請設立許可,限期改善件次,2007-08-06,0960174591
655,私立傑佛瑞美語會話短期補習班,2007-07-31,"河南路四段389號1~4樓 *消防局協助查報",1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2007-08-16,0960174592
656,私立史乃文音樂藝術短期補習班,2007-07-30,"大業路555號1-2樓 *消防局查報單367號 違規擴大使用",廣告物未申請設立許可,限期改善件次,2007-08-06,0960174585
657,禹文文教機構,2007-07-30,台中市西區昇平街52號未立案*主辦查,1.違規使用建築物2.廣告物未申請設立許可3.未立案擅自設班招生、收費、授課,限期改善件次,2007-08-08,0960174588
658,學識文理補習班學明分班,2007-07-27,406台中市北屯區崇德六路一段119號1~4樓*複檢,廣告物未申請設立許可2.增建違章建築3.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者,限期改善件次,2007-08-06,0960174596
659,私立蒲公英文理短期補習班,2007-07-27,"崇德六路一段107號1-4號 *消安通報",廣告物未申請設立許可2.增建違章建築,限期改善件次,2007-08-16,0960174584
660,私立志達美語會話短期補習班,2007-07-26,401台中市東區建成路741號1~3樓複查註銷,96-04-26及96-07-26二度聯合安檢稽查發現無招牌且教室設備巳無營業並停止招生逾三個月未報備，本府依法撤銷立案登記,公告撤銷立案,2007-08-27,0960187293
661,私立育賢文理短期補習班,2007-07-26,"北屯路439-17巷26號1-3樓 *家長檢舉教學時數過長不符規定",1.未出示建物公安申報2.立案證書未依規定懸掛,限期改善件次,2007-08-13,0960174581
662,私立貝立茲美語短期補習班,2007-07-25,"407台中市西屯區台中港路2段55-5號1-4樓、55-3號1-2樓 *消防局協助查報",1.未維護建築物防空及設備安全2.廣告物未申請設立許可3.防火管理人，消防防護計畫未依規定辦理4未出示公共意外險保單.,限期改善件次,2007-08-13,0960179897
663,私立數位文理短期補習班,2007-07-24,407台中市西屯區河南路四段161號1~3樓,1.廣告物未申請設立許可2.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-08-15,0960180492
664,私立安得森美語短期補習班,2007-07-24,"河南路4段342號1-3樓  *消防通報",廣告物未申請設立許可,限期改善件次,2007-08-14,0960180491
665,私立文源文理短期補習班,2007-07-18,昌平東三路61巷25號2樓*近年未稽查,廣告物未申請設立許可,限期改善件次,2007-07-25,0960163150
666,私立捷登電腦附設美語短期補習班,2007-07-18,北區文昌東三街1之9號1~2樓*4/18查招牌.收據不符,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2007-07-25,0960163148
667,私立王牌文理短期補習班南屯分班,2007-07-16,408台中市南屯區南屯路二段28號1~3樓*3/21查擴大,廣告物未申請設立許可2.消防安全設備不符規定3.未出示公共意外險保單4.緊急照明&amp;#28783;標示故障,限期改善件次,2007-07-25,0960163146
668,私立金志光法商短期補習班,2007-07-16,東區復興路四段53號3樓、9樓之2*民檢未依退費規定,未依照規定製作收據,限期改善件次,2007-07-25,0960163147
669,私立同心電腦附設美語會話短期補習班,2007-07-11,北屯區昌平路二段9之1號1~3樓*,1.廣告物未申請設立許可2.增建違章建築3.未依照規定招生或招生行為不當者,限期改善件次,2007-07-19,0960157318
670,私立陳曦文理短期補習班,2007-07-03,崇德路二段196號2樓*6/20查未營業,1.廣告物未申請設立許可2.消防安全設備不符規定3未依照規定製作收據.,限期改善件次,2007-07-12,0960150921
671,私立國際村美日語短期補習班北屯分班,2007-07-03,北屯區崇德路二段196號3~5樓*近年未查,1.廣告物未申請設立許可2.消防安全設備不符規定3防火管理人，消防防護計畫未依規定辦理.4.未依照規定製作收據,限期改善件次,2007-07-12,0960150922
672,私立冠廷美語會話短期補習班,2007-07-02,"甘肅路一段215號2樓 *民信檢舉招生文宣未載明立案機關文號",未經核准擅自增設&amp;#38954;科、擴充班舍、班級,限期改善件次,2007-07-09,0960150924
673,米奇才藝中心,2007-07-02,401台中市東英二街71號1-3樓,廣告物未申請設立許可,限期改善件次,2007-07-13,0960155798
674,私立安信佳文理短期補習班,2007-07-02,"重慶路6號1-3樓 *民信檢舉招生文宣未載明立案機關文號",廣告物未申請設立許可,限期改善件次,2007-07-10,0960150923
675,巨匠電腦股份有限公司附設台中市私立巨強電腦短期補習班,2007-06-28,逢甲路216號1~2樓*近年內未稽查,1.廣告物未申請設立許可2.未出示公共意外險保單,限期改善件次,2007-07-04,0960144953
676,私立中科美語會話短期補習班,2007-06-28,逢甲路301巷26號1~2樓*近年內未稽查,廣告物未申請設立許可2.班(園)名、招牌及立案字號未照規定書寫者,限期改善件次,2007-07-04,0960144951
677,私立建達美語會話短期補習班,2007-06-26,"406台中市北屯區崇德六路一段181號1~2樓 / 406德路一段105號1~3樓",廣告物未申請設立許可2.班名、招牌及立案字號未照規定書寫者,限期改善件次,2007-07-09,0960150863
678,私立數位文理短期補習班,2007-06-21,河南路四段161號1~3樓*消防局協助通報,廣告物未申請設立許可2.增建違章建築3防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-06-27,0960138781
679,私立建達美語會話短期補習班,2007-06-12,"406台中市北屯區崇德六路一段181號1~2樓 / 406德路一段105號1~3樓*三年未查",1.違規使用建築物2.廣告物未申請設立許可3消防安全設備不符規定4未依規定辦理消防安全設備檢修申報5.防火管理人，消防防護計畫未依規定辦理6未經核准擅自增設類科,限期改善件次,2007-07-09,0960150863
680,私立育聲英語會話短期補習班,2007-06-07,"長安路二段70巷99號1樓*未營業複檢,寄信未到,擬公告撤銷",96-05-10及96-06-07二度聯合安檢稽查發現無招牌且教室設備巳無營業並停止招生逾三個月未報備，本府依法撤銷立案登記,公告撤銷立案,2007-08-27,0960188113
681,私立百世文理短期補習班,2007-06-05,400台中市中區民權路100號5樓*近年未查,1.廣告物未申請設立許可2.消防安全設備不符規定3.防火管理人，消防防護計畫未依規定辦理4.未經核准擅自增設&amp;#38954;科、擴充班舍、班級,限期改善件次,2007-06-13,0960131052
682,私立連勝文理短期補習班,2007-05-28,404台中市北區大義街11號1-2樓*主辦人交辦,未經核准擅自擴充班舍至崇德路1段93號1-4樓97.09.10本府複查仍未改善,停止招生三個月,2008-10-24,0970228225
